feature,value,B-LOC,B-MISC,B-ORG,B-PER,I-LOC,I-MISC,I-ORG,I-PER,O
positions,0,-0.03493474,-0.2061563,0.23668137,0.11118161,-0.23488027,0.516232,0.3378283,0.5758759,-0.42464772
positions,1,0.8953178,0.35288766,1.2704527,1.4828458,-10.330555,-11.105899,-12.836825,-13.022596,0.16860652
positions,10,-0.20341548,-0.25950652,-0.82615286,-1.0747203,1.0783024,0.9286384,-0.3295113,-0.40668923,-0.15000457
positions,11,-0.036585372,-0.16686134,-0.5610809,-0.6042286,1.3732898,-0.009192767,0.43152684,-0.6382102,0.02513405
positions,12,0.15505373,-0.17365725,-0.6892896,-0.409879,0.66081494,0.32754225,-0.031843953,-0.38758653,-0.37111887
positions,13,-0.65154666,0.12209772,-0.6314248,-0.6764187,0.36779723,1.0938907,-0.1202775,-0.869245,-0.20424719
positions,14,-0.22893734,-0.08426393,-0.6912805,-0.86008054,1.3226622,1.1923344,0.09920146,-0.9068864,0.26386333
positions,15,-0.50380665,-0.25473702,-0.88066393,-0.6756083,1.2016846,0.713631,-0.19015433,-0.19317065,-0.07600157
positions,16,0.32858047,0.048982184,-1.5118963,-1.149937,-0.13667476,0.06412418,-0.74707395,0.42313406,-0.0071174884
positions,17,-0.40740925,0.028445154,-0.75235456,-1.290234,-0.25687355,1.385619,-0.5071749,0.13864289,-0.38435757
positions,18,0.5570659,-0.62076724,-1.0957228,-0.6368478,1.5835283,1.7340058,-0.5081906,-0.3620988,-0.62725234
positions,19,-0.14133757,-1.2994846,-0.727959,-0.056478318,1.5457305,1.4801896,0.38810062,-0.68457085,-0.22162168
positions,2,-1.2044545,-0.22556335,-1.8736192,-1.2306058,-0.047693655,0.29172653,1.2201507,1.4945285,0.073590875
positions,20,-0.69830585,0.039848935,-0.86306053,-0.49491814,1.7576485,0.34338808,-1.180484,-0.11438653,-0.4570521
positions,21,-0.03028617,-0.1664811,-1.2080832,-1.0692902,-0.72694427,0.24915639,-0.32722065,0.11701905,-0.2504031
positions,22,-0.42877775,-0.6097186,-1.2256984,-1.0358319,1.4560738,2.226865,-0.319778,0.34861696,-0.29551187
positions,23,0.8211308,0.05897224,-1.285639,-0.8378109,0.09901838,-1.318301,-0.11697012,0.02536107,-0.4498539
positions,24,0.1822185,0.5362788,-1.2691445,-0.28206396,-0.48706692,0.24843083,-0.19265236,-0.11076647,-0.37241653
positions,25,0.11282635,-0.3911885,-0.44087073,-1.0978702,1.4240915,0.9143786,-1.2331592,0.6786614,-0.83979344
positions,26,-0.25613105,-0.69540745,0.014450842,-0.31537938,2.3982902,-0.17529528,-1.0686467,1.3830043,-1.2538928
positions,27,-0.32328415,-1.3541466,-0.49655637,-1.0315435,2.2834206,0.47142047,-0.77752244,0.82865494,-1.3386186
positions,28,-0.2220851,-1.0121839,-2.0460713,0.13477355,1.3450198,0.9028839,0.26683888,-0.28476402,-0.31296694
positions,29,0.46385926,-3.3714683,-4.016488,-2.7933612,-0.71471304,2.1489925,-0.90178585,1.997831,-0.44650513
positions,3,0.31227604,0.092606954,-0.7434588,0.22188912,-0.16217907,0.40323684,0.4650267,1.211239,-0.0822224
positions,30,-1.5797046,-1.3697798,-1.900371,-1.7520745,-2.3477902,-1.6384763,-3.3172917,-1.0231448,2.7410216
positions,31,0.14861122,0.13873675,-0.29567635,-0.47280228,0.13685031,-0.03401525,-0.2969025,-0.26989734,0.32493553
positions,4,0.09287684,-0.13082139,-0.27079296,-0.51705515,0.46927792,0.15207097,-0.050005734,-0.47029784,0.22981484
positions,5,0.23755038,-0.6018783,-0.6293518,-0.47323352,0.44827235,-1.2007884,0.5343395,-0.77540636,-0.19982888
positions,6,-0.22408248,-0.18054584,-0.9416669,-0.8119571,-0.3440746,-0.8531214,0.5877037,-0.7523559,0.15726049
positions,7,-0.23406127,0.29049265,-0.67380166,-0.4317612,-0.28515312,0.04532737,0.09338388,0.19702294,-0.2544493
positions,8,-0.16766635,-0.20383976,-1.1206937,-1.0743417,0.28435832,1.5169,0.104931325,-0.046343107,-0.19413078
positions,9,-0.40093914,-0.9664803,-0.6455525,-0.45353627,0.20331576,1.322279,0.33566344,0.32677,0.17016107
var0_embeddings,0,-0.8342082,-1.9233902,-0.6576177,-1.1720152,-1.1115308,1.1020266,0.4229211,-1.1923047,0.8543742
var0_embeddings,1,-0.9377785,-1.9249082,-0.938617,-1.2589374,-0.24207011,0.77798325,-1.5006257,-2.4780297,0.71794766
var0_embeddings,10,-0.5958034,-1.0977149,-0.9926999,0.06437618,-0.8846863,-1.1245451,-1.2588515,-0.76280826,1.8336207
var0_embeddings,11,1.502137,0.4785234,0.8263752,1.5466077,1.7650269,-0.3155772,-1.5784345,-0.48420474,-1.8741584
var0_embeddings,12,1.4762357,-1.2483594,-0.6277737,0.13367765,-1.814981,-4.3071103,-1.7301509,1.6581016,0.2665981
var0_embeddings,13,-1.8460811,2.6481905,-2.0298893,-1.8401212,1.1664832,0.4584218,1.5079374,-0.54440486,0.5255004
var0_embeddings,14,-1.4124851,-2.3631477,-1.0122496,1.3335769,2.2458062,-0.73762304,-0.4515987,-1.2005137,1.057023
var0_embeddings,15,1.3123146,2.0503497,-2.047788,-1.9725355,-3.1824894,2.1686556,-1.2010131,-1.8801196,0.52796847
var0_embeddings,16,0.78272057,-2.4582355,1.388454,1.6963663,-1.1391051,-0.71028763,2.4976156,1.1031042,-1.9729873
var0_embeddings,17,1.416134,1.4838367,0.70913184,-0.21633641,-0.3000887,1.1872897,0.01751571,-0.35694447,-1.2974153
var0_embeddings,18,1.9943724,1.4000251,1.400992,-1.8914303,0.31948632,-4.078408,1.0838051,0.10897597,-0.21669339
var0_embeddings,19,0.94751847,1.2872586,-0.47827923,0.14725912,2.00263,1.5752708,-1.6349316,-2.4962268,-0.6219777
var0_embeddings,2,0.09612127,-1.3063806,-1.4858022,-1.2762586,-0.11774206,-1.270743,-1.2254474,-2.2081063,0.5905747
var0_embeddings,20,0.76314914,0.95754904,-0.6004219,0.6226864,0.7460493,0.5595994,-0.34875375,1.6957041,-0.58058774
var0_embeddings,21,0.9707847,-1.6926036,0.415115,1.8825829,0.73532736,-1.7420207,0.7945021,1.2961627,-1.4317052
var0_embeddings,22,-1.5270095,-2.465941,0.5927741,-0.622139,0.833145,0.13455278,0.19644204,-2.3001935,1.2225158
var0_embeddings,23,-1.9081657,-1.3624017,-1.6631798,1.9668123,-3.1689355,-0.64380324,-1.3634228,0.5455194,0.84076965
var0_embeddings,24,-1.7716119,-1.8045793,0.35153013,-2.1925018,-1.2771868,1.6934851,1.3863075,1.2553537,-0.07968934
var0_embeddings,25,-1.4142637,1.7016023,1.5381972,2.157088,1.0872875,0.600628,1.1807947,-1.3908229,-0.5020639
var0_embeddings,26,-1.6052095,-0.48144683,1.3068769,-1.0442048,-0.3683802,-0.8884087,-0.14035696,-1.6260005,0.48628342
var0_embeddings,27,1.4882828,-1.5189258,0.8275189,1.2962604,-0.4228977,0.56744814,-1.4988875,1.8317881,-1.379804
var0_embeddings,28,1.1405201,0.1943174,1.2432064,0.73196703,-0.088503495,-0.118795805,2.2920537,0.96818244,-1.0597315
var0_embeddings,29,0.4614467,0.73465085,1.1478664,0.79482436,0.41645935,-0.3520127,0.11943049,1.6521851,-1.0923734
var0_embeddings,3,-0.3564521,-0.19919713,-0.6153051,-1.5963075,-0.5180359,-1.4912566,-1.6319512,-2.8197608,0.6320635
var0_embeddings,30,0.4515457,-0.27761495,1.1055659,-1.2843894,2.1816611,-1.5625546,1.7090722,-0.24470729,-0.7113442
var0_embeddings,31,1.1419313,0.8874655,0.6306029,2.5694797,-0.31500402,-2.6908882,0.3525158,3.2057574,-1.5626792
var0_embeddings,4,-1.8075976,-1.5599529,-1.3165426,-1.685488,-2.5654063,-1.9989727,-0.95020777,-1.8258808,1.5488496
var0_embeddings,5,-1.0337808,-0.61803865,0.683559,-1.6004999,-1.352444,-1.4860756,1.1310588,-1.2959046,1.0926838
var0_embeddings,6,-1.2233183,-0.49163678,-0.47610477,-0.3626264,-0.431679,0.17942378,-0.9029673,-1.0366696,-0.099491574
var0_embeddings,7,-1.2238501,2.256248,-0.76377326,-0.7794378,-2.267675,1.0311623,0.17923562,-1.1014569,0.38964477
var0_embeddings,8,1.0460286,0.52682734,0.41682047,0.022221033,-2.375532,-3.1127646,0.080568604,0.34378806,-0.8353364
var0_embeddings,9,1.5546291,-0.9633277,0.88460726,-1.724364,-2.261226,-1.6662896,-0.2539252,0.9926264,-0.8163011
var1_embeddings,0,0.15803902,-1.0177245,1.6964182,0.22275962,-1.0490576,1.1485455,2.16182,-1.426007,-0.43697912
var1_embeddings,1,-2.1074405,2.33427,-1.7071195,-0.1933435,-3.7271163,-2.1759777,-3.1348643,1.7698313,1.4580494
var1_embeddings,10,2.4540265,-1.9790297,-0.47805294,2.3500206,-1.9291049,2.5645761,-1.8991085,0.5011408,-1.1393858
var1_embeddings,11,-1.1222537,3.0054932,-0.5521629,-1.3692832,1.4633478,2.5028841,0.47051477,0.66318566,-1.6629418
var1_embeddings,12,1.3591172,-0.26530713,-0.15913539,1.0900899,-0.8908638,-2.0867743,0.45384043,2.2421494,-0.73567283
var1_embeddings,13,-1.4736235,1.9863732,2.5659664,-1.8080944,2.4541028,-0.9937233,-0.19693972,1.1564448,-2.1099534
var1_embeddings,14,2.4687827,-1.6811289,1.6341511,-3.1372337,3.019431,1.7464315,1.8033482,-2.7979193,-1.0565568
var1_embeddings,15,0.16166128,1.3578421,2.1517224,0.56285864,1.1686268,-2.1073399,1.5893183,-1.1171553,-1.5212237
var1_embeddings,16,-1.244838,0.43958962,0.10288711,-0.8279793,-2.1600661,-2.6840048,0.2941113,-2.3743193,0.74709314
var1_embeddings,17,-2.3922064,-0.46703666,-0.81112516,-0.5897113,-5.949648,1.0171754,-2.3422883,-0.27234676,1.2090787
var1_embeddings,18,1.7907715,-1.9390507,1.7783853,0.096141666,-0.35795334,-2.7609105,1.5589318,-0.16930677,-1.6693525
var1_embeddings,19,2.4496298,0.27582708,0.19847143,-0.53820807,-1.2880074,0.83766514,-0.7819038,-1.9521893,0.081934884
var1_embeddings,2,-2.2843258,-2.0372472,2.8461294,1.2959108,1.6519296,-3.2030835,2.1385226,2.2300658,-1.6685826
var1_embeddings,20,0.101401255,-0.25267935,0.053814977,-0.63113415,-1.5386825,-0.90242875,0.028413009,-1.254926,0.5765128
var1_embeddings,21,-1.9873798,-1.166911,-0.9913964,-2.2332728,-0.28592947,-0.07811793,0.7470428,-3.3793764,1.4288874
var1_embeddings,22,-0.09151149,-2.9821162,3.1495166,-1.4785595,-1.3760743,-4.8698773,-1.2267164,-1.2825805,1.4740483
var1_embeddings,23,-0.38269344,-0.45478112,0.028459253,2.7259626,-1.7386998,-1.3972704,-0.55636835,3.022151,-1.6063828
var1_embeddings,24,-0.06947479,1.3186871,-0.40552226,2.216281,-0.7935251,1.3846192,0.43925872,0.079862855,-0.8144001
var1_embeddings,25,-2.0433059,-2.8456886,-0.84703183,-2.4605272,1.8136638,-1.7547512,-0.56939095,-1.960532,1.6299574
var1_embeddings,26,-1.6148515,-2.0822282,-1.6978123,-1.8330624,-2.4296832,-0.5731951,-0.941336,-1.4820077,1.1216128
var1_embeddings,27,-3.0549455,-3.3328183,-1.8217487,-0.30304572,1.0330957,-1.5658519,0.46051311,-1.818448,1.9082618
var1_embeddings,28,-1.7878424,2.1376657,0.06352985,1.6353143,-3.4444196,2.0086725,-1.2426074,-0.06681968,-0.5257932
var1_embeddings,29,-1.9741529,-0.29272437,-1.4354776,2.702888,-0.67616105,0.94318026,1.471414,2.1628227,-2.2104924
var1_embeddings,3,1.4470754,0.04392164,0.8224057,-0.5827037,2.0288,-0.2588509,0.21772979,-0.7098367,-1.1808707
var1_embeddings,30,3.411985,-2.4754117,-1.4879918,-2.7001874,1.8220956,0.26250812,2.1498973,-1.1514184,-1.2080746
var1_embeddings,31,-2.1995344,-1.5728544,-0.13543218,-0.60403997,-2.1824758,-1.5224811,-1.7356387,-0.2928772,1.7901095
var1_embeddings,4,-0.33192033,-2.451817,-1.358388,2.6121674,-3.0720253,-2.6335626,-1.9489484,2.7974372,0.2165827
var1_embeddings,5,-1.6189191,-2.1615512,-1.4969023,-1.3230256,-3.1500416,-0.9887348,-2.3184574,-2.3207085,1.948688
var1_embeddings,6,-1.2623707,-2.7048116,1.3546474,-1.4727868,-2.4606705,-2.2594013,-1.5453005,-0.41766846,1.4008715
var1_embeddings,7,1.9124228,1.3893673,-0.04231306,-0.02499711,-1.9701355,-0.84554714,2.2234082,-1.9216818,-0.82364523
var1_embeddings,8,2.0389311,1.7979829,1.1043234,-1.2531904,0.3251199,-1.4450167,-0.14383936,0.8869703,-1.1354061
var1_embeddings,9,-1.8570656,0.5949159,-1.9499071,-1.7412078,-2.5314145,0.47515377,-2.331935,-4.729665,2.0254886
var2_embeddings,0,2.0490398,2.9839058,-0.07491062,-0.8880229,0.580106,-1.1430509,1.3801014,-1.6950507,-1.8658987
var2_embeddings,1,-0.4329327,-2.4955306,0.6182422,3.0198581,-1.7758046,-4.1239557,-1.8776344,2.7939012,-1.1380634
var2_embeddings,10,0.8604484,0.9262234,-1.8124796,-2.4428935,-1.5812082,1.1521935,-2.1267495,1.2313544,-0.056911647
var2_embeddings,11,2.635581,-1.2923154,1.4435282,-1.6262879,-2.7208436,-1.8825341,0.92721343,0.7979961,-1.5758514
var2_embeddings,12,1.9782993,-0.96808946,-0.8102218,-2.3137567,2.949353,0.43862224,-1.5293577,-3.6247706,1.0029842
var2_embeddings,13,-1.5172596,-1.9683374,-0.77770245,0.007866118,-1.8630342,-2.5583456,-0.43851462,-0.80466914,1.4280899
var2_embeddings,14,-1.7336427,1.1939512,-1.1655041,-1.6916591,-4.3025618,-2.0706651,-1.6368699,-2.3453162,2.1555295
var2_embeddings,15,1.1558342,0.22478604,0.6148508,-0.5277747,0.88801694,2.8525794,0.8059012,-1.2369531,-1.4818788
var2_embeddings,16,-1.715279,-2.3064654,2.3978517,2.4730835,-2.6964545,-2.538607,-1.2436256,-0.5963661,0.84269816
var2_embeddings,17,-2.7434266,0.04247967,-1.1634855,1.8188632,-0.6835312,0.7172304,-1.3267522,0.28569633,0.61458427
var2_embeddings,18,-1.5005589,-1.5284065,-1.8519561,-1.5879556,-1.289675,-1.908355,-0.5044607,-2.6643293,2.0477023
var2_embeddings,19,-1.6802201,-2.1837792,-1.829527,-2.2979233,-0.48574466,1.1428922,-0.32942954,-2.6098146,1.7532235
var2_embeddings,2,-0.05018768,-1.6640095,2.7016015,0.8294149,0.019043678,-0.39832866,-1.0625979,-0.18895565,-2.09877
var2_embeddings,20,0.08826558,0.39555076,-2.3219066,0.46930036,2.5192275,1.8551188,0.85092413,1.8478202,-1.7421724
var2_embeddings,21,-0.97992986,-0.8129646,1.5244819,-1.572085,-0.73983216,-1.7802037,0.8913697,-1.3446676,1.3609713
var2_embeddings,22,1.3113462,0.261433,0.78081,0.9540183,1.38576,-1.3490307,0.37967068,0.91931766,-1.3655664
var2_embeddings,23,0.50570136,1.1526506,1.3534838,1.0620859,-2.0220985,-0.15288635,-0.8874601,-0.31076995,-1.0826105
var2_embeddings,24,-1.888307,1.6127831,-0.76671344,1.76327,1.0585948,0.22815397,-1.8877586,1.6414828,-1.4557056
var2_embeddings,25,-1.9972162,-2.0127192,-1.8379892,1.5371894,0.17023173,0.15170585,0.3729773,1.4165621,0.21398683
var2_embeddings,26,-2.6460297,-1.6097744,-0.51536334,-1.9888064,-0.38990647,0.42111176,1.7819488,-2.0006294,1.2903262
var2_embeddings,27,-1.9398112,-3.387535,-2.2210605,2.5139556,-0.18586943,-2.9907181,-2.185812,1.7637672,1.5164378
var2_embeddings,28,-2.8772488,2.2130435,-1.7420727,-1.8525503,2.5309007,0.044941213,1.6543034,-1.5712411,-0.248193
var2_embeddings,29,0.81920564,-1.2995083,1.5178568,0.6356092,2.4448056,1.1213228,1.8451717,-1.0220549,-1.6062777
var2_embeddings,3,0.6220649,-2.3557503,2.422413,-2.3683813,-2.1450958,-1.9507779,1.6397175,-0.5837552,-0.35258347
var2_embeddings,30,0.22225694,-1.5349826,-0.34011936,-1.541611,-4.2537923,-1.0869521,0.13698806,-1.8116263,1.7293442
var2_embeddings,31,0.76484376,0.16370314,1.0928982,-0.47320303,-0.004274919,0.3966065,-0.21071924,1.3718784,-1.6975514
var2_embeddings,4,0.98593944,-0.5741135,0.23553175,2.310336,-0.8114764,-1.2413517,0.37610695,2.5625467,-1.4874599
var2_embeddings,5,0.52241874,2.3687742,0.9638941,-2.3971786,-1.5974461,1.293279,0.95261025,-1.8957595,-1.6831398
var2_embeddings,6,-0.3710146,-0.19747107,0.05305579,-0.40649188,-0.59122163,0.12882997,-0.6252069,-0.44254795,0.95500624
var2_embeddings,7,-1.4092102,-2.4050481,-0.8635992,-1.9509665,-3.5101871,0.41883177,-1.6277839,-0.62197524,1.6981279
var2_embeddings,8,2.1586623,1.4255602,1.1665024,-1.2856543,-0.13736668,-0.30511323,-0.5238657,0.21656749,-1.3441623
var2_embeddings,9,-1.247033,-1.1962719,-0.42836413,-0.60265917,-1.450599,-1.7057732,-0.7553286,-0.022087933,0.93507123
var3_embeddings,0,-2.0725946,3.4455006,0.51600564,-2.156769,-3.5047312,1.2873911,-1.5618988,-1.540946,1.1433196
var3_embeddings,1,-0.7174088,-1.0109664,-0.7585977,2.0428975,-2.166774,-1.2865405,-0.7828787,-0.18281996,0.98855233
var3_embeddings,10,1.052366,0.09548598,-1.4860797,-0.948941,-1.9208775,2.7918847,0.17979205,1.7043755,-0.64219064
var3_embeddings,11,-0.793311,-1.2855755,-0.7776684,2.9068537,-3.2631674,-2.0546587,-1.4930459,-0.41118303,0.95704573
var3_embeddings,12,2.4921978,-2.0714047,-0.8626544,-2.0726614,-1.8969429,-1.6432359,-0.031424098,0.14032228,0.18432166
var3_embeddings,13,1.4955298,-0.53310275,-1.6968633,-0.66098326,2.5192003,-0.5467447,1.9123894,-0.26276132,-0.798297
var3_embeddings,14,-2.12637,-2.5241797,-1.1856204,-1.6882334,-0.594,0.78676295,-0.34902215,-2.5679688,0.989305
var3_embeddings,15,1.351839,1.7598649,1.3940434,-1.4898332,0.95428324,1.7781001,0.92313755,-0.33767754,-1.017724
var3_embeddings,16,-0.6305635,-0.404522,1.7949823,1.5132741,-1.7782723,1.0605806,1.9471582,-1.7999425,-0.7297337
var3_embeddings,17,-3.02447,1.2210441,-1.6359346,-2.569817,0.12719646,2.6431067,-1.96222,-1.116965,1.0730611
var3_embeddings,18,2.278096,0.85426605,2.8051052,-2.066574,1.3809518,-0.46067286,-1.0229834,-2.6222985,-0.9107335
var3_embeddings,19,-1.591679,-2.432765,-0.89131606,-0.4795882,-1.280205,-1.8802516,0.7110824,-0.28033358,1.1959038
var3_embeddings,2,-0.21188205,-0.0025390212,1.8421991,-0.06526269,1.3141177,0.8403848,1.389865,-0.010634139,-1.5527554
var3_embeddings,20,1.3273866,1.4500289,-1.2975047,2.6726763,0.15303236,-1.6926194,-1.4104035,1.0681411,-1.8882319
var3_embeddings,21,-1.2980865,-2.2391236,-0.8845314,-2.1636147,-3.8790982,0.24408804,-1.7547328,-2.3565254,1.6018231
var3_embeddings,22,-1.9193501,-2.7570639,0.3303119,-0.9674342,-2.227987,-1.3631717,-1.4697746,-2.1040866,2.0690765
var3_embeddings,23,1.6286024,1.5591748,1.5543587,1.7955346,-3.076788,-0.6359977,-1.9848588,0.3381507,-1.1845053
var3_embeddings,24,-2.0231445,1.526021,0.4389996,0.79538804,-0.70536035,1.4338053,-0.19426413,-0.5194036,-1.2391148
var3_embeddings,25,-1.9545441,-2.0463004,-0.48231182,-1.1959174,-0.5003452,0.5895129,1.1319788,-1.880845,1.1493915
var3_embeddings,26,-2.5442684,0.23087211,-1.4417738,-1.1237195,-0.69863796,1.3186313,-2.1314385,-2.7220948,2.178034
var3_embeddings,27,0.98913646,1.8674957,-1.1035123,2.5176642,-1.7538472,0.19578923,-1.6869744,1.2214512,-1.7576971
var3_embeddings,28,0.03052695,0.65524024,1.9248042,1.3621126,-1.408038,-0.4517771,0.36442974,1.2877024,-1.4296494
var3_embeddings,29,-0.23977934,2.3913639,0.6381836,1.3031327,-2.0947587,1.4605632,-0.4192285,1.1490374,-1.5177394
var3_embeddings,3,-1.2151794,-2.0829585,-0.6545483,-1.4242702,-0.3911057,-2.3923187,-0.7119673,-0.30243042,1.4503207
var3_embeddings,30,-0.29535636,-0.01664375,-0.7164734,1.0945077,1.4854721,0.36992207,0.42275953,-0.115477495,-0.5000156
var3_embeddings,31,1.4743979,-0.017039834,1.0083574,1.2331135,-0.39706728,-2.0165935,0.61357313,1.1666017,-0.70256054
var3_embeddings,4,-0.8515125,-2.1254961,-0.75590914,-0.29422086,0.9959898,-0.69847715,0.6803669,-1.1366323,1.4978409
var3_embeddings,5,0.57106817,-1.7005383,2.6566887,-1.820333,-2.0275595,-1.5643346,-1.1504242,-2.5790515,1.5389397
var3_embeddings,6,1.2849101,-1.1527426,1.3225561,-0.13927767,0.8727814,-2.6425266,1.1287793,0.9684984,-1.2738031
var3_embeddings,7,-1.250148,-2.6110563,-1.2712617,-1.8518763,0.546981,-1.3725924,0.06350251,-2.423063,2.1775966
var3_embeddings,8,-2.063111,-1.4100552,-1.5351683,2.2678246,-1.8680692,-2.881984,-2.506281,2.6454973,0.74932194
var3_embeddings,9,1.8848219,-1.9679147,1.0084851,0.9591765,0.6986428,-2.1899912,1.5935173,0.33985716,-1.7907096
